0,482830.29128265,4736425.3981,0
0,482815.6436956151,4736424.550553257,0
0,482803.336514618,4736423.442349748,0
0,482793.01320657885,4736422.177835463,0
0,482784.3172384172,4736420.861356388,0
0,482776.89240197017,4736419.596764244,0
0,482770.41079743294,4736418.444847595,0
0,482764.5943996995,4736417.390524762,0
0,482759.170260485,4736416.410991113,0
0,482753.86543150514,4736415.483442023,0
0,482748.4158020151,4736414.588529018,0
0,482742.705704321,4736413.764956173,0
0,482736.74264393933,4736413.099597682,0
0,482730.53785472404,4736412.680785808,0
0,482724.1025705287,4736412.596852809,0
0,482717.44686958456,4736412.924442887,0
0,482710.5736984351,4736413.668069805,0
0,482703.48328577145,4736414.804758752,0
0,482696.1758549343,4736416.311480804,0
0,482688.6516666177,4736418.165195145,0
0,482680.9299570083,4736420.336819297,0
0,482673.079754283,4736422.781417368,0
0,482665.1781549386,4736425.4514845675,0
0,482657.3022554718,4736428.299516109,0
0,482649.5286356876,4736431.27781604,0
0,482641.9168054276,4736434.332373071,0
0,482634.5057025489,4736437.401564928,0
0,482627.3330401578,4736440.423316216,0
0,482620.43653136044,4736443.335551542,0
0,482613.8464335073,4736446.073002195,0
0,482607.5197586026,4736448.539028287,0
0,482601.3719453558,4736450.619183981,0
0,482595.31795530784,4736452.198819066,0
0,482589.27275,4736453.163283333,0
0,482583.18050805986,4736453.4354909435,0
0,482577.102276463,4736453.088613544,0
0,482571.12831927126,4736452.233387153,0
0,482565.3489005469,4736450.9805477895,0
0,482559.85350817867,4736449.440490181,0
0,482554.66400597297,4736447.69387418,0
0,482549.6831151622,4736445.768971643,0
0,482544.80142927385,4736443.688721778,0
0,482539.9095418357,4736441.476063786,0
0,482534.90550075367,4736439.151617616,0
0,482529.8125641975,4736436.697046913,0
0,482524.7578857375,4736434.061690658,0
0,482519.87176375964,4736431.193909393,0
0,482515.2844966502,4736428.04206366,0
0,482511.1003232908,4736424.564005911,0
0,482507.2626616421,4736420.776165993,0
0,482503.6536415718,4736416.717297322,0
0,482500.15527230164,4736412.426197259,0
0,482496.64966692793,4736407.941696048,0
0,482493.0717069643,4736403.3193315705,0
0,482489.4947390813,4736398.658482796,0
0,482486.01454691414,4736394.065632716,0
0,482482.72691409796,4736389.647264333,0
0,482479.72534968756,4736385.506396169,0
0,482477.0282173369,4736381.6315907445,0
0,482474.5633186979,4736377.87347314,0
0,482472.25306382455,4736374.07445635,0
0,482470.0198627702,4736370.076953353,0
0,482467.79852483387,4736365.739497779,0
0,482465.6456694967,4736361.078992311,0
0,482463.68705443,4736356.202228276,0
0,482462.0492308569,4736351.217028712,0
0,482460.85874999996,4736346.231216666,0
0,482460.20060355065,4736341.327019748,0
0,482459.993545072,4736336.48428383,0
0,482460.114768595,4736331.657259353,0
0,482460.4414681513,4736326.800196762,0
0,482460.8513973212,4736321.867174871,0
0,482461.2710604433,4736316.797319885,0
0,482461.71285271633,4736311.503413943,0
0,482462.1979123017,4736305.895557582,0
0,482462.7473773603,4736299.88385134,0
0,482463.3822445024,4736293.389794723,0
0,482464.121132716,4736286.526354321,0
0,482464.9806881167,4736279.565369871,0
0,482465.9774971028,4736272.783490056,0
0,482467.12814607285,4736266.457363554,0
0,482468.4439424869,4736260.813148987,0
0,482469.90361591394,4736255.765415869,0
0,482471.4734806425,4736251.109988585,0
0,482473.11982652143,4736246.642457764,0
0,482474.80893585813,4736242.158536763,0
0,482476.5032599094,4736237.516283448,0
0,482478.155197195,4736232.737348673,0
0,482479.71551728394,4736227.869891975,0
0,482481.134989745,4736222.962072897,0
0,482482.3669290195,4736218.060841729,0
0,482483.4487245883,4736213.173198814,0
0,482484.5190895509,4736208.257998529,0
0,482485.72276929615,4736203.271228888,0
0,482487.20450921333,4736198.168877904,0
0,482489.10437557095,4736192.874973442,0
0,482491.5164669567,4736186.999566852,0
0,482494.5087911817,4736179.974499689,0
0,482498.1490565933,4736171.229568057,0
0,482502.504971539,4736160.19456806,0
