0,482830.945528893,4736415.33906402,0
0,482810.8173718183,4736414.476116174,0
0,482797.06839381944,4736413.087355787,0
0,482787.96414583793,4736411.383336645,0
0,482781.7701788157,4736409.574612533,0
0,482776.7520806675,4736407.871732052,0
0,482771.5177004104,4736406.437261342,0
0,482765.8537042515,4736405.268505141,0
0,482759.80035771715,4736404.327215442,0
0,482753.3979263335,4736403.57514424,0
0,482746.6866924775,4736402.974053191,0
0,482739.7292985598,4736402.498520188,0
0,482732.6548267927,4736402.161204826,0
0,482725.60464308545,4736401.981807425,0
0,482718.7201133467,4736401.980028305,0
0,482712.14244563825,4736402.175571245,0
0,482705.94234884536,4736402.589685671,0
0,482700.0092941911,4736403.247594515,0
0,482694.2040305785,4736404.175150425,0
0,482688.3873069108,4736405.398206053,0
0,482682.4202268983,4736406.942451826,0
0,482676.2391133178,4736408.799186895,0
0,482669.9481126201,4736410.882978943,0
0,482663.6740788985,4736413.098013382,0
0,482657.54386624653,4736415.348475623,0
0,482651.6840809967,4736417.538898197,0
0,482646.1913504216,4736419.615815448,0
0,482641.104077999,4736421.607335474,0
0,482636.4539776646,4736423.5509386845,0
0,482632.27276335406,4736425.484105483,0
0,482628.5911037477,4736427.443984572,0
0,482625.35879575025,4736429.442060693,0
0,482622.3885529924,4736431.446316395,0
0,482619.47981049377,4736433.420520371,0
0,482616.4320032738,4736435.3284413135,0
0,482613.0463271261,4736437.133618567,0
0,482609.21797648346,4736438.7873476455,0
0,482604.9815138672,4736440.222770615,0
0,482600.3827799923,4736441.3715604935,0
0,482595.4676155737,4736442.165390304,0
0,482590.2816655427,4736442.536486594,0
0,482584.86296372523,4736442.438594326,0
0,482579.23965685314,4736441.853411647,0
0,482573.43923088687,4736440.764504857,0
0,482567.4891717869,4736439.15544026,0
0,482561.4174456791,4736437.010680303,0
0,482555.26616215875,4736434.341083705,0
0,482549.0935463275,4736431.187585917,0
0,482542.9586999672,4736427.592758561,0
0,482536.9207248599,4736423.599173253,0
0,482531.03771972936,4736419.248959227,0
0,482525.3447129532,4736414.574070755,0
0,482519.8536625636,4736409.596287155,0
0,482514.5755235343,4736404.336945354,0
0,482509.52125083894,4736398.817382282,0
0,482504.70295603556,4736393.059878099,0
0,482500.1540115011,4736387.104051863,0
0,482495.92644876725,4736381.004739797,0
0,482492.07293283765,4736374.817294732,0
0,482488.6461287155,4736368.597069503,0
0,482485.69497874106,4736362.3983445205,0
0,482483.21272318927,4736356.259353539,0
0,482481.1497227742,4736350.205977569,0
0,482479.4552351991,4736344.263779865,0
0,482478.07851816685,4736338.458323681,0
0,482476.9705888541,4736332.811714949,0
0,482476.10420679016,4736327.30333642,0
0,482475.4667959195,4736321.883755633,0
0,482475.0460548796,4736316.503000362,0
0,482474.8296823075,4736311.111098383,0
0,482474.8055526946,4736305.661450561,0
0,482474.9633559823,4736300.142280245,0
0,482475.2938531305,4736294.562354183,0
0,482475.78781894135,4736288.930704641,0
0,482476.4360282174,4736283.256363887,0
0,482477.2308774067,4736277.551107823,0
0,482478.1788772818,4736271.85059211,0
0,482479.29380598996,4736266.202767947,0
0,482480.58950174006,4736260.655688154,0
0,482482.0798027408,4736255.257405545,0
0,482483.77323325817,4736250.051035824,0
0,482485.6390442023,4736245.043206336,0
0,482487.62888404896,4736240.224190234,0
0,482489.69431824324,4736235.58418353,0
0,482491.78691223066,4736231.113382236,0
0,482493.85366714984,4736226.803497415,0
0,482495.8127833942,4736222.655800082,0
0,482497.57125822786,4736218.67527996,0
0,482499.03606383165,4736214.866935093,0
0,482500.1141723865,4736211.235763533,0
0,482500.7564362131,4736207.778192774,0
0,482501.15104562027,4736204.444294114,0
0,482501.5660660141,4736201.168537862,0
0,482502.26962299313,4736197.88538257,0
0,482503.5298421555,4736194.529286793,0
0,482505.54360416526,4736190.982268894,0
0,482508.1766186338,4736186.882587131,0
0,482511.19844203675,4736181.797725767,0
0,482514.3786204623,4736175.295161415,0
0,482517.486699999,4736166.94237069,0
