1,15593.244345111508665,24439.753760964304092
1,18210.606391191649891,23858.1177507242719
1,19532.506414464445697,24148.935755844286177
1,21092.348441926347732,24730.571766084318369
1,23075.198476835543261,24386.877760033392406
1,24449.974501039254392,23858.1177507242719
1,25507.494519657491765,24360.439759567936562
2,16439.260360006101109,23012.101735829681274
2,17100.210371642497194,22456.903726055104926
2,17708.284382347985229,22139.647720469634805
2,18448.548395380752481,22086.771719538723119
2,19532.506414464445697,22245.399722331458179
2,20695.778434944510082,22377.589724658737396
2,21409.604447511817853,21558.011710229602613
2,22096.992459613673418,20817.747697196838999
2,22757.94247125007314,20738.433695800467831
2,23180.950478697370272,21161.441703247764963
2,23709.71048800648714,22113.209720004178962
2,24767.230506624724512,22668.407729778755311
2,25243.114515002933331,22562.655727916931937
2,26274.19653315571486,23091.415737226048805
3,15275.988339526036725,20949.937699524118216
3,16254.194356747908387,20606.243693473188614
3,16809.392366522482916,20421.17769021499771
3,17496.780378624338482,19865.979680440421362
3,18131.292389795282361,19019.963665545830736
3,18924.4324037589613,18332.575653443978808
3,20034.828423308110359,18517.641656702169712
3,21277.414445184538636,19284.343670200392808
3,22493.562466595514707,19839.541679974965518
3,23471.768483817384549,20051.045683698615903
3,24476.412501504710235,20421.17769021499771
3,25137.362513141109957,20764.871696265923674
3,25956.94052757024474,21055.689701385941589
3,26935.146544792114582,21425.821707902323396
4,18051.978388398914831,18094.63364925487258
4,19030.184405620784673,17592.311640411211556
4,20510.71243168631554,17724.501642738490773
4,21462.480448442733177,18253.261652047611278
4,22625.752468922793923,18544.079657167625555
4,24000.528493126505055,18967.087664614919049
5,17681.846381882529386,20791.309696731383156
5,18871.556402828045975,20659.119694404100301
5,19770.448418653551926,19786.665679044053832
5,20669.340434479054238,19733.789678113142145
5,21647.546451700924081,20077.483684164071747
5,22123.430460079129261,20262.54968742226265
6,17205.962373504320567,19363.657671596760338
6,17391.028376762515109,18940.649664149463206
6,17285.276374900691735,18570.517657633081399
6,17100.210371642497194,18279.699652513067122
6,16386.384359075189423,17856.69164506576999
7,20748.654435875421768,23408.671742811522563
7,22202.744461475496792,23382.23374234606672
7,23128.074477766458585,23197.167739087872178
7,24212.032496850151801,23197.167739087872178
7,24687.916505228356982,23197.167739087872178
7,25533.932520122947608,23514.423744673345936
