585838.513,5036497.790,206.472
585794.030,5036517.330,206.472
585747.467,5036540.611,206.472
585742.063,5036570.129,206.472
585752.040,5036607.129,206.472
585801.097,5036659.512,206.472
585900.874,5036770.097,206.472
585950.762,5036828.301,206.472
586058.022,5036908.953,206.472
586107.079,5036935.976,206.472
586147.821,5036936.808,206.472
586153.225,5036915.605,206.472
586114.146,5036829.548,206.472
586072.157,5036665.332,206.472
586079.640,5036602.972,206.472
586079.224,5036520.240,206.472
586066.337,5036469.520,206.472
586035.988,5036420.048,206.472
586002.729,5036396.767,206.472
585952.425,5036390.531,206.472
585914.593,5036414.643,206.472
585887.570,5036449.565,206.472
585860.132,5036479.498,206.472
585838.513,5036497.790,206.472
585728.759,5036459.958,212.568
585742.063,5036453.307,212.568
585750.793,5036452.891,212.568
585767.423,5036449.981,212.568
585826.873,5036417.138,212.568
585876.761,5036353.946,212.568
585903.784,5036333.990,212.568
585934.964,5036336.901,212.568
585989.010,5036347.710,212.568
586053.449,5036372.238,212.568
586095.022,5036385.957,212.568
586122.461,5036417.138,212.568
586120.798,5036467.442,212.568
586119.135,5036494.880,212.568
586119.135,5036534.791,212.568
586129.113,5036590.084,212.568
586136.180,5036644.130,212.568
586151.563,5036706.906,212.568
586164.450,5036768.019,212.568
586183.158,5036820.402,212.568
586221.822,5036880.268,212.568
586248.845,5036930.156,212.568
586248.429,5036976.303,212.568
586228.058,5037004.157,212.568
586203.114,5037016.213,212.568
586134.933,5037005.404,212.568
586045.550,5036971.729,212.568
585956.998,5036910.201,212.568
585889.233,5036854.492,212.568
585841.839,5036802.109,212.568
585788.625,5036755.547,212.568
585730.838,5036684.040,212.568
585696.747,5036630.826,212.568
585659.331,5036590.915,212.568
585633.556,5036541.443,212.568
585634.387,5036506.937,212.568
585665.983,5036474.509,212.568
585728.759,5036459.958,212.568
585693.422,5036445.823,215.616
585714.208,5036439.587,215.616
585760.771,5036426.700,215.616
585797.356,5036401.548,215.616
585850.362,5036366.002,215.616
585878.840,5036338.564,215.616
585905.655,5036321.311,215.616
585932.470,5036320.063,215.616
585977.993,5036323.597,215.616
586014.370,5036336.901,215.616
586039.314,5036336.901,215.616
586095.022,5036336.069,215.616
586191.473,5036300.316,215.616
586268.800,5036300.316,215.616
586362.756,5036341.889,215.616
586473.342,5036422.542,215.616
586504.938,5036500.701,215.616
586499.118,5036579.690,215.616
586434.263,5036588.837,215.616
586393.521,5036543.937,215.616
586339.475,5036494.049,215.616
586284.598,5036430.026,215.616
586213.923,5036386.789,215.616
586149.900,5036405.913,215.616
586136.596,5036442.498,215.616
586133.686,5036461.621,215.616
586132.439,5036533.128,215.616
586137.012,5036577.612,215.616
586147.405,5036619.185,215.616
586165.282,5036685.287,215.616
586188.563,5036774.255,215.616
586195.215,5036785.480,215.616
586223.069,5036833.705,215.616
586264.227,5036867.795,215.616
586293.744,5036889.414,215.616
586351.116,5036925.998,215.616
586398.510,5036963.415,215.616
586447.151,5037000.415,215.616
586487.893,5037032.843,215.616
586531.545,5037093.956,215.616
586537.365,5037123.473,215.616
586534.040,5037156.316,215.616
586519.489,5037199.137,215.616
586495.376,5037254.846,215.616
586475.421,5037281.868,215.616
586453.803,5037285.194,215.616
586418.465,5037265.655,215.616
586356.105,5037212.025,215.616
586302.059,5037167.125,215.616
586231.384,5037102.686,215.616
586135.765,5037036.584,215.616
586038.482,5036992.932,215.616
585950.762,5036929.324,215.616
585868.862,5036869.458,215.616
585787.794,5036777.996,215.616
585751.625,5036731.434,215.616
585718.366,5036683.624,215.616
585682.612,5036636.646,215.616
585654.342,5036608.792,215.616
585636.881,5036587.589,215.616
585621.915,5036565.140,215.616
585619.421,5036536.454,215.616
585621.915,5036498.622,215.616
585648.106,5036469.105,215.616
585693.422,5036445.823,215.616
585562.465,5036463.700,221.712
585551.240,5036473.262,221.712
585534.610,5036497.790,221.712
585565.375,5036553.083,221.712
585622.746,5036613.365,221.712
585668.477,5036664.501,221.712
585702.568,5036703.164,221.712
585756.198,5036773.423,221.712
585856.390,5036907.290,221.712
585939.953,5036984.617,221.712
586039.730,5037060.697,221.712
586156.967,5037135.114,221.712
586248.429,5037176.272,221.712
586319.104,5037283.531,221.712
586390.195,5037409.499,221.712
586450.892,5037458.140,221.712
586595.984,5037540.456,221.712
586621.344,5037523.411,221.712
586610.535,5037478.927,221.712
586566.883,5037384.139,221.712
586529.466,5037291.430,221.712
586526.972,5037235.306,221.712
586536.118,5037207.452,221.712
586547.759,5037176.272,221.712
586573.950,5037125.552,221.712
586588.501,5037101.855,221.712
586595.153,5037063.607,221.712
586597.647,5037029.517,221.712
586608.041,5036990.022,221.712
586635.479,5036907.706,221.712
586637.974,5036870.290,221.712
586619.265,5036791.716,221.712
586602.636,5036721.872,221.712
586598.063,5036674.478,221.712
586596.400,5036569.713,221.712
586597.647,5036510.678,221.712
586586.838,5036460.374,221.712
586554.826,5036417.969,221.712
586521.568,5036381.384,221.712
586463.780,5036341.058,221.712
586417.634,5036319.855,221.712
586328.666,5036255.001,221.712
586260.070,5036246.686,221.712
586197.709,5036253.338,221.712
586111.236,5036305.305,221.712
586075.899,5036319.440,221.712
586028.089,5036325.260,221.712
586006.471,5036323.181,221.712
585959.908,5036316.530,221.712
585909.604,5036305.305,221.712
585854.727,5036343.968,221.712
585822.715,5036372.238,221.712
585765.760,5036398.014,221.712
585695.084,5036413.396,221.712
585658.915,5036423.789,221.712
585604.454,5036450.397,221.712
585562.465,5036463.700,221.712
586322.846,5036533.544,221.712
586309.126,5036521.903,221.712
586278.778,5036503.195,221.712
586232.215,5036472.846,221.712
586190.642,5036457.880,221.712
586174.012,5036470.768,221.712
586174.012,5036504.026,221.712
586186.069,5036558.488,221.712
586194.799,5036604.635,221.712
586199.788,5036652.028,221.712
586213.091,5036707.321,221.712
586234.294,5036758.041,221.712
586249.676,5036787.974,221.712
586267.969,5036809.177,221.712
586306.216,5036837.447,221.712
586334.071,5036863.222,221.712
586389.779,5036879.436,221.712
586453.387,5036875.694,221.712
586487.061,5036849.503,221.712
586509.927,5036812.087,221.712
586515.331,5036768.850,221.712
586502.444,5036726.445,221.712
586441.330,5036649.118,221.712
586415.555,5036617.522,221.712
586388.532,5036582.601,221.712
586322.846,5036533.544,221.712
587152.966,5039103.260,224.760
587162.944,5039084.136,224.760
587207.012,5039063.349,224.760
587261.058,5039052.540,224.760
587332.564,5039046.719,224.760
587401.577,5039038.405,224.760
587423.195,5039053.371,224.760
587443.982,5039081.641,224.760
587474.746,5039113.237,224.760
587503.016,5039147.328,224.760
587537.938,5039187.238,224.760
587574.523,5039210.519,224.760
587627.737,5039217.171,224.760
587643.535,5039232.138,224.760
587656.007,5039263.734,224.760
587644.366,5039279.532,224.760
587625.242,5039296.992,224.760
587590.321,5039301.981,224.760
587518.814,5039287.015,224.760
587432.341,5039267.060,224.760
587375.801,5039254.587,224.760
587328.407,5039254.587,224.760
587273.530,5039237.958,224.760
587233.619,5039198.047,224.760
587196.203,5039140.676,224.760
587152.966,5039103.260,224.760
583516.811,5035578.986,227.808
583540.643,5035572.176,227.808
583635.971,5035582.390,227.808
583687.040,5035586.930,227.808
583714.277,5035599.413,227.808
583724.490,5035633.459,227.808
583700.658,5035676.584,227.808
583694.984,5035710.630,227.808
583761.941,5035802.553,227.808
583834.572,5035858.162,227.808
583902.664,5035902.421,227.808
583932.170,5035926.253,227.808
583914.012,5035943.276,227.808
583826.628,5035954.625,227.808
583749.457,5035948.951,227.808
583650.724,5035900.151,227.808
583537.238,5035825.251,227.808
583470.281,5035778.721,227.808
583414.673,5035763.968,227.808
583373.818,5035744.675,227.808
583334.098,5035711.764,227.808
583281.894,5035701.551,227.808
583247.849,5035703.820,227.808
583224.016,5035700.416,227.808
583202.454,5035675.449,227.808
583221.747,5035624.380,227.808
583263.737,5035571.042,227.808
583330.693,5035564.232,227.808
583398.785,5035593.739,227.808
583423.752,5035610.762,227.808
583471.416,5035600.548,227.808
583516.811,5035578.986,227.808
585872.396,5035395.051,227.808
585861.795,5035382.163,227.808
585855.143,5035355.764,227.808
585848.699,5035320.426,227.808
585831.446,5035296.729,227.808
585826.041,5035276.566,227.808
585832.485,5035267.420,227.808
585849.946,5035275.111,227.808
585858.469,5035285.297,227.808
585869.278,5035300.471,227.808
585884.660,5035319.803,227.808
585899.627,5035348.904,227.808
585906.902,5035380.916,227.808
585872.396,5035395.051,227.808
584414.618,5035480.277,227.808
584415.449,5035455.333,227.808
584437.899,5035442.029,227.808
584464.506,5035439.535,227.808
584501.922,5035465.310,227.808
584521.878,5035489.423,227.808
584534.350,5035526.008,227.808
584556.799,5035600.840,227.808
584574.260,5035646.571,227.808
584549.316,5035692.302,227.808
584571.766,5035705.606,227.808
584640.778,5035695.628,227.808
584677.363,5035735.539,227.808
584679.026,5035779.607,227.808
584657.408,5035851.945,227.808
584604.193,5035914.305,227.808
584529.361,5035947.564,227.808
584479.473,5035935.923,227.808
584427.090,5035886.035,227.808
584413.786,5035792.910,227.808
584436.236,5035640.751,227.808
584414.618,5035480.277,227.808
584994.985,5036249.388,227.808
584986.670,5036226.938,227.808
585011.615,5036227.770,227.808
585037.390,5036242.736,227.808
585054.851,5036271.838,227.808
585067.323,5036291.793,227.808
585054.020,5036285.973,227.808
585027.413,5036271.838,227.808
585011.615,5036264.355,227.808
584994.985,5036249.388,227.808
586512.421,5036109.701,227.808
586487.477,5036113.858,227.808
586440.915,5036147.117,227.808
586416.802,5036170.398,227.808
586378.554,5036182.039,227.808
586374.397,5036211.141,227.808
586383.543,5036240.242,227.808
586420.128,5036271.007,227.808
586478.331,5036314.243,227.808
586514.916,5036322.558,227.808
586539.028,5036278.490,227.808
586548.175,5036217.792,227.808
586546.512,5036139.634,227.808
586512.421,5036109.701,227.808
585429.429,5036460.374,227.808
585428.182,5036437.509,227.808
585454.373,5036417.138,227.808
585547.914,5036435.430,227.808
585616.926,5036422.958,227.808
585735.411,5036395.519,227.808
585816.895,5036365.586,227.808
585843.502,5036336.485,227.808
585892.559,5036284.518,227.808
585943.695,5036303.226,227.808
585994.414,5036318.193,227.808
586053.033,5036317.361,227.808
586090.034,5036309.878,227.808
586165.698,5036253.338,227.808
586259.654,5036150.651,227.808
586327.835,5036050.459,227.808
586375.228,5036008.469,227.808
586423.870,5035994.750,227.808
586497.871,5036000.155,227.808
586528.635,5036018.863,227.808
586548.175,5036097.021,227.808
586566.467,5036126.123,227.808
586615.524,5036203.449,227.808
586629.659,5036235.877,227.808
586635.479,5036292.833,227.808
586657.513,5036418.801,227.808
586660.839,5036632.073,227.808
586670.401,5036782.154,227.808
586674.143,5036867.380,227.808
586693.682,5036906.459,227.808
586726.525,5036947.201,227.808
586761.863,5036986.696,227.808
586761.863,5037013.303,227.808
586715.300,5037037.000,227.808
586672.064,5037058.618,227.808
586613.861,5037121.394,227.808
586584.344,5037158.395,227.808
586569.793,5037190.822,227.808
586569.793,5037234.059,227.808
586579.355,5037273.554,227.808
586600.142,5037349.633,227.808
586614.277,5037398.274,227.808
586634.232,5037438.601,227.808
586664.581,5037491.399,227.808
586686.199,5037517.175,227.808
586722.784,5037546.692,227.808
586729.435,5037596.165,227.808
586725.278,5037632.334,227.808
586709.480,5037643.143,227.808
586659.176,5037646.053,227.808
586630.906,5037643.974,227.808
586561.894,5037590.760,227.808
586471.263,5037513.433,227.808
586401.420,5037468.118,227.808
586356.936,5037415.320,227.808
586297.902,5037328.015,227.808
586260.901,5037249.025,227.808
586213.091,5037202.879,227.808
586091.281,5037151.327,227.808
585988.594,5037090.214,227.808
585914.177,5037013.719,227.808
585868.862,5036966.325,227.808
585804.423,5036898.560,227.808
585745.389,5036819.154,227.808
585711.714,5036765.524,227.808
585662.241,5036695.265,227.808
585604.454,5036633.736,227.808
585552.487,5036580.938,227.808
585441.486,5036497.790,227.808
585429.429,5036460.374,227.808
586251.339,5036574.286,227.808
586235.957,5036573.454,227.808
586224.316,5036580.522,227.808
586223.485,5036599.646,227.808
586225.979,5036630.826,227.808
586228.889,5036662.838,227.808
586236.788,5036682.793,227.808
586248.845,5036706.490,227.808
586260.070,5036743.490,227.808
586278.362,5036767.187,227.808
586302.475,5036782.154,227.808
586324.093,5036785.895,227.808
586337.396,5036781.322,227.808
586342.385,5036758.873,227.808
586337.396,5036718.962,227.808
586327.419,5036683.624,227.808
586298.733,5036620.848,227.808
586251.339,5036574.286,227.808
584423.244,5039479.085,230.856
584510.549,5039487.400,230.856
584576.235,5039464.950,230.856
584652.731,5039446.657,230.856
584721.743,5039458.298,230.856
584776.620,5039455.804,230.856
584789.923,5039441.669,230.856
584764.148,5039415.893,230.856
584737.541,5039400.926,230.856
584691.810,5039414.230,230.856
584588.707,5039427.534,230.856
584531.336,5039428.365,230.856
584464.818,5039395.938,230.856
584409.109,5039361.016,230.856
584383.334,5039346.881,230.856
584351.738,5039368.499,230.856
584367.536,5039405.915,230.856
584392.480,5039454.141,230.856
584392.480,5039454.141,230.856
584423.244,5039479.085,230.856
585127.189,5032361.218,230.856
585073.975,5032291.374,230.856
585098.088,5032244.812,230.856
585148.807,5032268.093,230.856
585159.617,5032285.554,230.856
585155.459,5032311.330,230.856
585142.156,5032347.914,230.856
585127.189,5032361.218,230.856
585142.156,5032347.914,230.856
585503.846,5034311.851,230.856
585467.261,5034276.098,230.856
585473.081,5034212.906,230.856
585502.183,5034193.782,230.856
585549.577,5034188.793,230.856
585571.195,5034206.254,230.856
585579.510,5034234.524,230.856
585568.701,5034280.255,230.856
585559.555,5034311.851,230.856
585529.622,5034320.166,230.856
585529.622,5034320.166,230.856
585503.846,5034311.851,230.856
585801.097,5035157.666,230.856
585796.940,5035171.593,230.856
585784.883,5035211.088,230.856
585795.069,5035248.920,230.856
585805.670,5035273.448,230.856
585820.845,5035299.639,230.856
585837.266,5035335.809,230.856
585849.946,5035367.197,230.856
585860.340,5035412.304,230.856
585860.547,5035435.377,230.856
585862.210,5035479.030,230.856
585879.463,5035496.698,230.856
585908.565,5035473.833,230.856
585919.166,5035435.377,230.856
585922.284,5035408.770,230.856
585918.127,5035383.826,230.856
585911.267,5035359.090,230.856
585903.576,5035341.837,230.856
585899.003,5035325.207,230.856
585889.025,5035302.134,230.856
585879.879,5035286.960,230.856
585848.283,5035247.880,230.856
585837.058,5035227.301,230.856
585829.991,5035205.060,230.856
585829.575,5035183.441,230.856
585826.249,5035135.632,230.856
585826.041,5035118.379,230.856
585819.182,5035109.440,230.856
585813.777,5035126.693,230.856
585809.620,5035138.750,230.856
585802.344,5035153.300,230.856
585801.097,5035157.666,230.856
583132.072,5035702.695,230.856
583144.129,5035719.325,230.856
583160.758,5035726.392,230.856
583232.681,5035716.831,230.856
583320.401,5035727.224,230.856
583366.963,5035749.258,230.856
583395.233,5035771.708,230.856
583437.223,5035787.090,230.856
583494.178,5035814.528,230.856
583529.100,5035841.551,230.856
583557.370,5035875.642,230.856
583638.439,5035931.766,230.856
583684.585,5035954.631,230.856
583775.216,5035972.092,230.856
583791.845,5035975.418,230.856
583850.048,5035997.452,230.856
583881.644,5036022.396,230.856
583931.533,5036037.779,230.856
583969.365,5036029.048,230.856
584056.669,5036031.127,230.856
584085.355,5036034.453,230.856
584138.569,5036058.981,230.856
584203.008,5036086.420,230.856
584252.481,5036110.117,230.856
584316.088,5036142.128,230.856
584384.269,5036165.410,230.856
584434.573,5036179.129,230.856
584473.237,5036170.814,230.856
584577.586,5036091.409,230.856
584674.037,5035986.227,230.856
584697.318,5035954.216,230.856
584734.319,5035903.912,230.856
584752.611,5035874.394,230.856
584751.780,5035795.405,230.856
584715.611,5035748.426,230.856
584641.610,5035677.336,230.856
584603.778,5035684.819,230.856
584585.485,5035671.931,230.856
584590.058,5035644.077,230.856
584592.137,5035619.548,230.856
584570.519,5035568.413,230.856
584559.294,5035497.322,230.856
584566.361,5035444.108,230.856
584471.158,5035407.523,230.856
584421.270,5035433.714,230.856
584361.819,5035491.917,230.856
584330.223,5035507.715,230.856
584261.627,5035574.233,230.856
584219.222,5035622.043,230.856
584245.413,5035692.302,230.856
584321.077,5035757.573,230.856
584371.381,5035859.428,230.856
584369.718,5035955.047,230.856
584282.414,5035982.070,230.856
584141.064,5035966.272,230.856
583940.679,5035888.945,230.856
583808.475,5035805.798,230.856
583744.451,5035724.314,230.856
583762.328,5035640.751,230.856
583749.025,5035606.660,230.856
583660.889,5035556.772,230.856
583565.685,5035536.401,230.856
583462.998,5035575.480,230.856
583422.256,5035587.952,230.856
583339.109,5035543.884,230.856
583253.052,5035501.895,230.856
583213.557,5035534.738,230.856
583187.781,5035574.649,230.856
583152.028,5035591.278,230.856
583127.499,5035629.526,230.856
583132.072,5035702.695,230.856
584901.860,5036125.915,230.856
584946.760,5036082.262,230.856
585001.221,5036068.543,230.856
585083.121,5036071.869,230.856
585152.549,5036092.656,230.856
585211.584,5036101.802,230.856
585214.909,5036127.162,230.856
585174.167,5036135.892,230.856
585105.155,5036147.949,230.856
585056.098,5036153.769,230.856
585029.075,5036183.702,230.856
585024.918,5036199.500,230.856
585054.020,5036229.433,230.856
585106.818,5036288.052,230.856
585178.325,5036323.805,230.856
585248.168,5036354.985,230.856
585351.271,5036350.828,230.856
585438.575,5036349.581,230.856
585467.261,5036378.266,230.856
585497.610,5036415.267,230.856
585525.464,5036427.323,230.856
585565.375,5036427.323,230.856
585603.207,5036416.930,230.856
585631.893,5036401.963,230.856
585664.320,5036379.929,230.856
585708.804,5036378.682,230.856
585784.052,5036377.019,230.856
585822.300,5036349.165,230.856
585837.266,5036323.389,230.856
585827.288,5036267.681,230.856
585811.075,5036214.466,230.856
585785.299,5036153.769,230.856
585760.355,5036141.713,230.856
585725.433,5036122.589,230.856
585667.646,5036108.869,230.856
585622.746,5036080.184,230.856
585603.623,5036085.173,230.856
585554.981,5036099.723,230.856
585493.453,5036076.442,230.856
585437.744,5036050.666,230.856
585379.125,5036051.082,230.856
585364.159,5036040.689,230.856
585374.552,5036018.239,230.856
585398.665,5036010.340,230.856
585453.958,5036009.093,230.856
585509.666,5035986.227,230.856
585580.757,5035965.441,230.856
585609.027,5035949.227,230.856
585651.432,5035948.811,230.856
585679.286,5035969.598,230.856
585753.703,5036012.419,230.856
585781.558,5036041.936,230.856
585806.086,5036081.431,230.856
585845.997,5036157.511,230.856
585894.638,5036256.456,230.856
585942.447,5036287.220,230.856
585980.279,5036304.681,230.856
586011.875,5036314.659,230.856
586081.719,5036306.344,230.856
586108.326,5036290.962,230.856
586181.080,5036208.646,230.856
586236.373,5036131.319,230.856
