1,479146.635,4758531.855
1,478581.779,4758751.926
1,478227.998,4758891.879
1,478073.54,4758972.586
1,477306.886,4760673.482
1,477003.183,4761894.659
1,477000.0,4761941.468
1,477000.0,4762525.8
1,479209.366,4764099.515
1,481133.787,4765195.531
1,481507.09,4765405.894
1,482829.764,4765599.275
1,484078.187,4765614.425
1,484782.755,4765608.514
1,485000.0,4765596.414
1,485000.0,4765276.371
1,479146.635,4758531.855
2,479146.635,4758531.855
2,478581.779,4758751.926
2,478227.998,4758891.879
2,478073.54,4758972.586
2,477306.886,4760673.482
2,477003.183,4761894.659
2,477000.0,4761941.468
2,477000.0,4762525.8
2,479209.366,4764099.515
2,481133.787,4765195.531
2,481507.09,4765405.894
2,482829.764,4765599.275
2,484078.187,4765614.425
2,484782.755,4765608.514
2,485000.0,4765596.414
2,485000.0,4765276.371
2,479146.635,4758531.855
